grid_cell,metric,mk_S,mk_tau,mk_p
2049,fdiv,10,1,0.02748633611151034
2050,corrected_richness,10,1,0.02748633611151034
2050,shannon,10,1,0.02748633611151034
2050,inv_simpson,10,1,0.02748633611151034
2050,trait_volume,-10,-1,0.02748633611151034
2050,trait_dispersion,-10,-1,0.02748633611151034
2050,rao_q,-10,-1,0.02748633611151034
2050,feve,10,1,0.02748633611151034
2050,fdiv,10,1,0.02748633611151034
2051,corrected_richness,10,1,0.02748633611151034
2051,shannon,10,1,0.02748633611151034
2051,inv_simpson,10,1,0.02748633611151034
2051,trait_volume,-10,-1,0.02748633611151034
2051,trait_dispersion,-10,-1,0.02748633611151034
2051,rao_q,-10,-1,0.02748633611151034
2051,feve,10,1,0.02748633611151034
2051,fdiv,10,1,0.02748633611151034
2052,corrected_richness,10,1,0.02748633611151034
2052,shannon,10,1,0.02748633611151034
2052,inv_simpson,10,1,0.02748633611151034
2052,trait_volume,-10,-1,0.02748633611151034
2052,trait_dispersion,-10,-1,0.02748633611151034
2052,rao_q,-10,-1,0.02748633611151034
2052,feve,10,1,0.02748633611151034
2052,fdiv,10,1,0.02748633611151034
2053,corrected_richness,10,1,0.02748633611151034
2053,shannon,10,1,0.02748633611151034
2053,inv_simpson,10,1,0.02748633611151034
2053,trait_volume,-10,-1,0.02748633611151034
2053,trait_dispersion,-10,-1,0.02748633611151034
2053,rao_q,-10,-1,0.02748633611151034
2053,feve,10,1,0.02748633611151034
2053,fdiv,10,1,0.02748633611151034
2054,corrected_richness,10,1,0.02748633611151034
2054,shannon,10,1,0.02748633611151034
2054,inv_simpson,10,1,0.02748633611151034
2054,trait_volume,-8,-0.8,0.08641073297370003
2054,trait_dispersion,-10,-1,0.02748633611151034
2054,rao_q,-10,-1,0.02748633611151034
2054,feve,10,1,0.02748633611151034
2054,fdiv,10,1,0.02748633611151034
2055,corrected_richness,10,1,0.02748633611151034
2055,shannon,10,1,0.02748633611151034
2055,inv_simpson,10,1,0.02748633611151034
2055,trait_volume,-8,-0.8,0.08641073297370003
2055,trait_dispersion,-8,-0.8,0.08641073297370003
2055,rao_q,-8,-0.8,0.08641073297370003
2055,feve,10,1,0.02748633611151034
2055,fdiv,10,1,0.02748633611151034
2056,corrected_richness,10,1,0.02748633611151034
2056,shannon,10,1,0.02748633611151034
2056,inv_simpson,10,1,0.02748633611151034
2056,trait_volume,-8,-0.8,0.08641073297370003
2056,trait_dispersion,-8,-0.8,0.08641073297370003
2056,rao_q,-8,-0.8,0.08641073297370003
2056,feve,10,1,0.02748633611151034
2056,fdiv,8,0.8,0.08641073297370003
2057,corrected_richness,10,1,0.02748633611151034
2057,shannon,10,1,0.02748633611151034
2057,inv_simpson,10,1,0.02748633611151034
2057,trait_volume,-8,-0.8,0.08641073297370003
2057,trait_dispersion,-8,-0.8,0.08641073297370003
2057,rao_q,-8,-0.8,0.08641073297370003
2057,feve,10,1,0.02748633611151034
2057,fdiv,8,0.8,0.08641073297370003
2058,corrected_richness,10,1,0.02748633611151034
2058,shannon,10,1,0.02748633611151034
2058,inv_simpson,10,1,0.02748633611151034
2058,trait_volume,-8,-0.8,0.08641073297370003
2058,trait_dispersion,-8,-0.8,0.08641073297370003
2058,rao_q,-8,-0.8,0.08641073297370003
2058,feve,10,1,0.02748633611151034
2058,fdiv,8,0.8,0.08641073297370003
2059,corrected_richness,10,1,0.02748633611151034
2059,shannon,10,1,0.02748633611151034
2059,inv_simpson,10,1,0.02748633611151034
2059,trait_volume,-8,-0.8,0.08641073297370003
2059,trait_dispersion,-8,-0.8,0.08641073297370003
2059,rao_q,-8,-0.8,0.08641073297370003
2059,feve,10,1,0.02748633611151034
2059,fdiv,8,0.8,0.08641073297370003
2060,corrected_richness,10,1,0.02748633611151034
2060,shannon,10,1,0.02748633611151034
2060,inv_simpson,10,1,0.02748633611151034
2060,trait_volume,-8,-0.8,0.08641073297370003
2060,trait_dispersion,-8,-0.8,0.08641073297370003
2060,rao_q,-8,-0.8,0.08641073297370003
2060,feve,10,1,0.02748633611151034
2060,fdiv,8,0.8,0.08641073297370003
2061,corrected_richness,10,1,0.02748633611151034
2061,shannon,10,1,0.02748633611151034
2061,inv_simpson,10,1,0.02748633611151034
2061,trait_volume,-8,-0.8,0.08641073297370003
2061,trait_dispersion,-8,-0.8,0.08641073297370003
2061,rao_q,-8,-0.8,0.08641073297370003
2061,feve,10,1,0.02748633611151034
2061,fdiv,6,0.6,0.2206713619198468
2062,corrected_richness,10,1,0.02748633611151034
2062,shannon,10,1,0.02748633611151034
2062,inv_simpson,10,1,0.02748633611151034
2062,trait_volume,-8,-0.8,0.08641073297370003
2062,trait_dispersion,-6,-0.6,0.2206713619198468
2062,rao_q,-8,-0.8,0.08641073297370003
2062,feve,10,1,0.02748633611151034
2062,fdiv,6,0.6,0.2206713619198468
2063,corrected_richness,10,1,0.02748633611151034
2063,shannon,10,1,0.02748633611151034
2063,inv_simpson,10,1,0.02748633611151034
2063,trait_volume,-8,-0.8,0.08641073297370003
2063,trait_dispersion,-6,-0.6,0.2206713619198468
2063,rao_q,-8,-0.8,0.08641073297370003
2063,feve,10,1,0.02748633611151034
2063,fdiv,6,0.6,0.2206713619198468
2064,corrected_richness,10,1,0.02748633611151034
2064,shannon,10,1,0.02748633611151034
2064,inv_simpson,10,1,0.02748633611151034
2064,trait_volume,-8,-0.8,0.08641073297370003
2064,trait_dispersion,-4,-0.4,0.4624327264504763
2064,rao_q,-8,-0.8,0.08641073297370003
2064,feve,10,1,0.02748633611151034
2064,fdiv,6,0.6,0.2206713619198468
2065,corrected_richness,10,1,0.02748633611151034
2065,shannon,10,1,0.02748633611151034
2065,inv_simpson,10,1,0.02748633611151034
2065,trait_volume,-6,-0.6,0.2206713619198468
2065,trait_dispersion,-4,-0.4,0.4624327264504763
2065,rao_q,-6,-0.6,0.2206713619198468
2065,feve,10,1,0.02748633611151034
2065,fdiv,6,0.6,0.2206713619198468
2066,corrected_richness,10,1,0.02748633611151034
2066,shannon,10,1,0.02748633611151034
2066,inv_simpson,10,1,0.02748633611151034
2066,trait_volume,-6,-0.6,0.2206713619198468
2066,trait_dispersion,-2,-0.2,0.8064959405073402
2066,rao_q,-6,-0.6,0.2206713619198468
2066,feve,10,1,0.02748633611151034
2066,fdiv,4,0.4,0.4624327264504763
2067,corrected_richness,10,1,0.02748633611151034
2067,shannon,10,1,0.02748633611151034
2067,inv_simpson,10,1,0.02748633611151034
2067,trait_volume,-6,-0.6,0.2206713619198468
2067,trait_dispersion,-2,-0.2,0.8064959405073402
2067,rao_q,-6,-0.6,0.2206713619198468
2067,feve,10,1,0.02748633611151034
2067,fdiv,4,0.4,0.4624327264504763
2068,corrected_richness,10,1,0.02748633611151034
2068,shannon,10,1,0.02748633611151034
2068,inv_simpson,10,1,0.02748633611151034
2068,trait_volume,-6,-0.6,0.2206713619198468
2068,trait_dispersion,-2,-0.2,0.8064959405073402
2068,rao_q,-6,-0.6,0.2206713619198468
2068,feve,10,1,0.02748633611151034
2068,fdiv,4,0.4,0.4624327264504763
2069,corrected_richness,10,1,0.02748633611151034
2069,shannon,10,1,0.02748633611151034
2069,inv_simpson,10,1,0.02748633611151034
2069,trait_volume,-6,-0.6,0.2206713619198468
2069,trait_dispersion,-2,-0.2,0.8064959405073402
2069,rao_q,-6,-0.6,0.2206713619198468
2069,feve,10,1,0.02748633611151034
2069,fdiv,4,0.4,0.4624327264504763
2111,corrected_richness,10,1,0.02748633611151034
2111,shannon,10,1,0.02748633611151034
2111,inv_simpson,10,1,0.02748633611151034
2111,trait_volume,-10,-1,0.02748633611151034
2111,trait_dispersion,-10,-1,0.02748633611151034
2111,rao_q,-10,-1,0.02748633611151034
2111,feve,10,1,0.02748633611151034
2111,fdiv,10,1,0.02748633611151034
2112,corrected_richness,10,1,0.02748633611151034
2112,shannon,10,1,0.02748633611151034
2112,inv_simpson,10,1,0.02748633611151034
2112,trait_volume,-10,-1,0.02748633611151034
2112,trait_dispersion,-10,-1,0.02748633611151034
2112,rao_q,-10,-1,0.02748633611151034
2112,feve,10,1,0.02748633611151034
2112,fdiv,10,1,0.02748633611151034
2113,corrected_richness,10,1,0.02748633611151034
2113,shannon,10,1,0.02748633611151034
2113,inv_simpson,10,1,0.02748633611151034
2113,trait_volume,-10,-1,0.02748633611151034
2113,trait_dispersion,-10,-1,0.02748633611151034
2113,rao_q,-10,-1,0.02748633611151034
2113,feve,10,1,0.02748633611151034
2113,fdiv,10,1,0.02748633611151034
2114,corrected_richness,10,1,0.02748633611151034
2114,shannon,10,1,0.02748633611151034
2114,inv_simpson,10,1,0.02748633611151034
2114,trait_volume,-10,-1,0.02748633611151034
2114,trait_dispersion,-10,-1,0.02748633611151034
2114,rao_q,-10,-1,0.02748633611151034
2114,feve,10,1,0.02748633611151034
2114,fdiv,10,1,0.02748633611151034
2116,corrected_richness,10,1,0.02748633611151034
2116,shannon,10,1,0.02748633611151034
2116,inv_simpson,10,1,0.02748633611151034
2116,trait_volume,-10,-1,0.02748633611151034
2116,trait_dispersion,-10,-1,0.02748633611151034
2116,rao_q,-10,-1,0.02748633611151034
2116,feve,10,1,0.02748633611151034
2116,fdiv,10,1,0.02748633611151034
2117,corrected_richness,10,1,0.02748633611151034
2117,shannon,10,1,0.02748633611151034
2117,inv_simpson,10,1,0.02748633611151034
2117,trait_volume,-10,-1,0.02748633611151034
2117,trait_dispersion,-10,-1,0.02748633611151034
2117,rao_q,-10,-1,0.02748633611151034
2117,feve,10,1,0.02748633611151034
2117,fdiv,10,1,0.02748633611151034
2118,corrected_richness,10,1,0.02748633611151034
2118,shannon,10,1,0.02748633611151034
2118,inv_simpson,10,1,0.02748633611151034
2118,trait_volume,-10,-1,0.02748633611151034
2118,trait_dispersion,-10,-1,0.02748633611151034
2118,rao_q,-10,-1,0.02748633611151034
2118,feve,10,1,0.02748633611151034
2118,fdiv,10,1,0.02748633611151034
2119,corrected_richness,10,1,0.02748633611151034
2119,shannon,10,1,0.02748633611151034
2119,inv_simpson,10,1,0.02748633611151034
2119,trait_volume,-10,-1,0.02748633611151034
2119,trait_dispersion,-10,-1,0.02748633611151034
2119,rao_q,-10,-1,0.02748633611151034
2119,feve,10,1,0.02748633611151034
2119,fdiv,10,1,0.02748633611151034
2120,corrected_richness,10,1,0.02748633611151034
2120,shannon,10,1,0.02748633611151034
2120,inv_simpson,10,1,0.02748633611151034
2120,trait_volume,-10,-1,0.02748633611151034
2120,trait_dispersion,-10,-1,0.02748633611151034
2120,rao_q,-10,-1,0.02748633611151034
2120,feve,10,1,0.02748633611151034
2120,fdiv,10,1,0.02748633611151034
2121,corrected_richness,10,1,0.02748633611151034
2121,shannon,10,1,0.02748633611151034
2121,inv_simpson,10,1,0.02748633611151034
2121,trait_volume,-10,-1,0.02748633611151034
2121,trait_dispersion,-10,-1,0.02748633611151034
2121,rao_q,-10,-1,0.02748633611151034
2121,feve,10,1,0.02748633611151034
2121,fdiv,10,1,0.02748633611151034
2122,corrected_richness,10,1,0.02748633611151034
2122,shannon,10,1,0.02748633611151034
2122,inv_simpson,10,1,0.02748633611151034
2122,trait_volume,-10,-1,0.02748633611151034
2122,trait_dispersion,-10,-1,0.02748633611151034
2122,rao_q,-10,-1,0.02748633611151034
2122,feve,10,1,0.02748633611151034
2122,fdiv,10,1,0.02748633611151034
2123,corrected_richness,10,1,0.02748633611151034
2123,shannon,10,1,0.02748633611151034
2123,inv_simpson,10,1,0.02748633611151034
2123,trait_volume,-10,-1,0.02748633611151034
2123,trait_dispersion,-10,-1,0.02748633611151034
2123,rao_q,-10,-1,0.02748633611151034
2123,feve,10,1,0.02748633611151034
2123,fdiv,10,1,0.02748633611151034
2124,corrected_richness,10,1,0.02748633611151034
2124,shannon,10,1,0.02748633611151034
2124,inv_simpson,10,1,0.02748633611151034
2124,trait_volume,-10,-1,0.02748633611151034
2124,trait_dispersion,-10,-1,0.02748633611151034
2124,rao_q,-10,-1,0.02748633611151034
2124,feve,8,0.8,0.08641073297370003
2124,fdiv,10,1,0.02748633611151034
2125,corrected_richness,10,1,0.02748633611151034
2125,shannon,10,1,0.02748633611151034
2125,inv_simpson,10,1,0.02748633611151034
2125,trait_volume,-10,-1,0.02748633611151034
2125,trait_dispersion,-10,-1,0.02748633611151034
2125,rao_q,-10,-1,0.02748633611151034
2125,feve,10,1,0.02748633611151034
2125,fdiv,10,1,0.02748633611151034
2126,corrected_richness,10,1,0.02748633611151034
2126,shannon,10,1,0.02748633611151034
2126,inv_simpson,10,1,0.02748633611151034
2126,trait_volume,-8,-0.8,0.08641073297370003
2126,trait_dispersion,-10,-1,0.02748633611151034
2126,rao_q,-10,-1,0.02748633611151034
2126,feve,10,1,0.02748633611151034
2126,fdiv,10,1,0.02748633611151034
2127,corrected_richness,10,1,0.02748633611151034
2127,shannon,10,1,0.02748633611151034
2127,inv_simpson,10,1,0.02748633611151034
2127,trait_volume,-8,-0.8,0.08641073297370003
2127,trait_dispersion,-8,-0.8,0.08641073297370003
2127,rao_q,-10,-1,0.02748633611151034
2127,feve,10,1,0.02748633611151034
2127,fdiv,10,1,0.02748633611151034
2128,corrected_richness,10,1,0.02748633611151034
2128,shannon,10,1,0.02748633611151034
2128,inv_simpson,10,1,0.02748633611151034
2128,trait_volume,-8,-0.8,0.08641073297370003
2128,trait_dispersion,-8,-0.8,0.08641073297370003
2128,rao_q,-8,-0.8,0.08641073297370003
2128,feve,10,1,0.02748633611151034
2128,fdiv,8,0.8,0.08641073297370003
2129,corrected_richness,10,1,0.02748633611151034
2129,shannon,10,1,0.02748633611151034
2129,inv_simpson,10,1,0.02748633611151034
2129,trait_volume,-8,-0.8,0.08641073297370003
2129,trait_dispersion,-8,-0.8,0.08641073297370003
2129,rao_q,-8,-0.8,0.08641073297370003
2129,feve,10,1,0.02748633611151034
2129,fdiv,8,0.8,0.08641073297370003
2130,corrected_richness,10,1,0.02748633611151034
2130,shannon,10,1,0.02748633611151034
2130,inv_simpson,10,1,0.02748633611151034
2130,trait_volume,-8,-0.8,0.08641073297370003
2130,trait_dispersion,-8,-0.8,0.08641073297370003
2130,rao_q,-8,-0.8,0.08641073297370003
2130,feve,10,1,0.02748633611151034
2130,fdiv,8,0.8,0.08641073297370003
2131,corrected_richness,10,1,0.02748633611151034
2131,shannon,10,1,0.02748633611151034
2131,inv_simpson,10,1,0.02748633611151034
2131,trait_volume,-8,-0.8,0.08641073297370003
2131,trait_dispersion,-8,-0.8,0.08641073297370003
2131,rao_q,-8,-0.8,0.08641073297370003
2131,feve,10,1,0.02748633611151034
2131,fdiv,8,0.8,0.08641073297370003
2132,corrected_richness,10,1,0.02748633611151034
2132,shannon,10,1,0.02748633611151034
2132,inv_simpson,10,1,0.02748633611151034
2132,trait_volume,-8,-0.8,0.08641073297370003
2132,trait_dispersion,-6,-0.6,0.2206713619198468
2132,rao_q,-8,-0.8,0.08641073297370003
2132,feve,10,1,0.02748633611151034
2132,fdiv,6,0.6,0.2206713619198468
2133,corrected_richness,10,1,0.02748633611151034
2133,shannon,10,1,0.02748633611151034
2133,inv_simpson,10,1,0.02748633611151034
2133,trait_volume,-8,-0.8,0.08641073297370003
2133,trait_dispersion,-6,-0.6,0.2206713619198468
2133,rao_q,-8,-0.8,0.08641073297370003
2133,feve,10,1,0.02748633611151034
2133,fdiv,6,0.6,0.2206713619198468
2134,corrected_richness,10,1,0.02748633611151034
2134,shannon,10,1,0.02748633611151034
2134,inv_simpson,10,1,0.02748633611151034
2134,trait_volume,-8,-0.8,0.08641073297370003
2134,trait_dispersion,-4,-0.4,0.4624327264504763
2134,rao_q,-8,-0.8,0.08641073297370003
2134,feve,10,1,0.02748633611151034
2134,fdiv,6,0.6,0.2206713619198468
2135,corrected_richness,10,1,0.02748633611151034
2135,shannon,10,1,0.02748633611151034
2135,inv_simpson,10,1,0.02748633611151034
2135,trait_volume,-8,-0.8,0.08641073297370003
2135,trait_dispersion,-4,-0.4,0.4624327264504763
2135,rao_q,-8,-0.8,0.08641073297370003
2135,feve,10,1,0.02748633611151034
2135,fdiv,6,0.6,0.2206713619198468
2136,corrected_richness,10,1,0.02748633611151034
2136,shannon,10,1,0.02748633611151034
2136,inv_simpson,10,1,0.02748633611151034
2136,trait_volume,-6,-0.6,0.2206713619198468
2136,trait_dispersion,-4,-0.4,0.4624327264504763
2136,rao_q,-6,-0.6,0.2206713619198468
2136,feve,10,1,0.02748633611151034
2136,fdiv,4,0.4,0.4624327264504763
2137,corrected_richness,10,1,0.02748633611151034
2137,shannon,10,1,0.02748633611151034
2137,inv_simpson,10,1,0.02748633611151034
2137,trait_volume,-6,-0.6,0.2206713619198468
2137,trait_dispersion,-2,-0.2,0.8064959405073402
2137,rao_q,-6,-0.6,0.2206713619198468
2137,feve,10,1,0.02748633611151034
2137,fdiv,4,0.4,0.4624327264504763
2138,corrected_richness,10,1,0.02748633611151034
2138,shannon,10,1,0.02748633611151034
2138,inv_simpson,10,1,0.02748633611151034
2138,trait_volume,-6,-0.6,0.2206713619198468
2138,trait_dispersion,-2,-0.2,0.8064959405073402
2138,rao_q,-6,-0.6,0.2206713619198468
2138,feve,10,1,0.02748633611151034
2138,fdiv,4,0.4,0.4624327264504763
2139,corrected_richness,10,1,0.02748633611151034
2139,shannon,10,1,0.02748633611151034
2139,inv_simpson,10,1,0.02748633611151034
2139,trait_volume,-6,-0.6,0.2206713619198468
2139,trait_dispersion,-2,-0.2,0.8064959405073402
2139,rao_q,-6,-0.6,0.2206713619198468
2139,feve,10,1,0.02748633611151034
2139,fdiv,4,0.4,0.4624327264504763
2140,corrected_richness,10,1,0.02748633611151034
2140,shannon,10,1,0.02748633611151034
2140,inv_simpson,10,1,0.02748633611151034
2140,trait_volume,-6,-0.6,0.2206713619198468
2140,trait_dispersion,-2,-0.2,0.8064959405073402
2140,rao_q,-6,-0.6,0.2206713619198468
2140,feve,10,1,0.02748633611151034
2140,fdiv,4,0.4,0.4624327264504763
2171,corrected_richness,10,1,0.02748633611151034
2171,shannon,10,1,0.02748633611151034
2171,inv_simpson,10,1,0.02748633611151034
2171,trait_volume,-10,-1,0.02748633611151034
2171,trait_dispersion,-10,-1,0.02748633611151034
2171,rao_q,-10,-1,0.02748633611151034
2171,feve,10,1,0.02748633611151034
2171,fdiv,10,1,0.02748633611151034
2182,corrected_richness,10,1,0.02748633611151034
2182,shannon,10,1,0.02748633611151034
2182,inv_simpson,10,1,0.02748633611151034
2182,trait_volume,-10,-1,0.02748633611151034
2182,trait_dispersion,-10,-1,0.02748633611151034
2182,rao_q,-10,-1,0.02748633611151034
2182,feve,10,1,0.02748633611151034
2182,fdiv,10,1,0.02748633611151034
2183,corrected_richness,10,1,0.02748633611151034
2183,shannon,10,1,0.02748633611151034
2183,inv_simpson,10,1,0.02748633611151034
2183,trait_volume,-10,-1,0.02748633611151034
2183,trait_dispersion,-10,-1,0.02748633611151034
2183,rao_q,-10,-1,0.02748633611151034
2183,feve,10,1,0.02748633611151034
2183,fdiv,10,1,0.02748633611151034
2184,corrected_richness,10,1,0.02748633611151034
2184,shannon,10,1,0.02748633611151034
2184,inv_simpson,10,1,0.02748633611151034
2184,trait_volume,-10,-1,0.02748633611151034
2184,trait_dispersion,-10,-1,0.02748633611151034
2184,rao_q,-10,-1,0.02748633611151034
2184,feve,10,1,0.02748633611151034
2184,fdiv,10,1,0.02748633611151034
2186,corrected_richness,10,1,0.02748633611151034
2186,shannon,10,1,0.02748633611151034
2186,inv_simpson,10,1,0.02748633611151034
2186,trait_volume,-10,-1,0.02748633611151034
2186,trait_dispersion,-10,-1,0.02748633611151034
2186,rao_q,-10,-1,0.02748633611151034
2186,feve,10,1,0.02748633611151034
2186,fdiv,10,1,0.02748633611151034
2187,corrected_richness,10,1,0.02748633611151034
2187,shannon,10,1,0.02748633611151034
2187,inv_simpson,10,1,0.02748633611151034
2187,trait_volume,-10,-1,0.02748633611151034
2187,trait_dispersion,-10,-1,0.02748633611151034
2187,rao_q,-10,-1,0.02748633611151034
2187,feve,10,1,0.02748633611151034
2187,fdiv,10,1,0.02748633611151034
2188,corrected_richness,10,1,0.02748633611151034
2188,shannon,10,1,0.02748633611151034
2188,inv_simpson,10,1,0.02748633611151034
2188,trait_volume,-10,-1,0.02748633611151034
2188,trait_dispersion,-10,-1,0.02748633611151034
2188,rao_q,-10,-1,0.02748633611151034
2188,feve,10,1,0.02748633611151034
2188,fdiv,10,1,0.02748633611151034
2189,corrected_richness,10,1,0.02748633611151034
2189,shannon,10,1,0.02748633611151034
2189,inv_simpson,10,1,0.02748633611151034
2189,trait_volume,-10,-1,0.02748633611151034
2189,trait_dispersion,-10,-1,0.02748633611151034
2189,rao_q,-10,-1,0.02748633611151034
2189,feve,10,1,0.02748633611151034
2189,fdiv,10,1,0.02748633611151034
2191,corrected_richness,10,1,0.02748633611151034
2191,shannon,10,1,0.02748633611151034
2191,inv_simpson,10,1,0.02748633611151034
2191,trait_volume,-10,-1,0.02748633611151034
2191,trait_dispersion,-10,-1,0.02748633611151034
2191,rao_q,-10,-1,0.02748633611151034
2191,feve,10,1,0.02748633611151034
2191,fdiv,10,1,0.02748633611151034
2193,corrected_richness,10,1,0.02748633611151034
2193,shannon,10,1,0.02748633611151034
2193,inv_simpson,10,1,0.02748633611151034
2193,trait_volume,-10,-1,0.02748633611151034
2193,trait_dispersion,-10,-1,0.02748633611151034
2193,rao_q,-10,-1,0.02748633611151034
2193,feve,10,1,0.02748633611151034
2193,fdiv,10,1,0.02748633611151034
2194,corrected_richness,10,1,0.02748633611151034
2194,shannon,10,1,0.02748633611151034
2194,inv_simpson,10,1,0.02748633611151034
2194,trait_volume,-10,-1,0.02748633611151034
2194,trait_dispersion,-10,-1,0.02748633611151034
2194,rao_q,-10,-1,0.02748633611151034
2194,feve,10,1,0.02748633611151034
2194,fdiv,10,1,0.02748633611151034
2195,corrected_richness,10,1,0.02748633611151034
2195,shannon,10,1,0.02748633611151034
2195,inv_simpson,10,1,0.02748633611151034
2195,trait_volume,-10,-1,0.02748633611151034
2195,trait_dispersion,-10,-1,0.02748633611151034
2195,rao_q,-10,-1,0.02748633611151034
2195,feve,8,0.8,0.08641073297370003
2195,fdiv,10,1,0.02748633611151034
2196,corrected_richness,10,1,0.02748633611151034
2196,shannon,10,1,0.02748633611151034
2196,inv_simpson,10,1,0.02748633611151034
2196,trait_volume,-10,-1,0.02748633611151034
2196,trait_dispersion,-10,-1,0.02748633611151034
2196,rao_q,-10,-1,0.02748633611151034
2196,feve,8,0.8,0.08641073297370003
2196,fdiv,10,1,0.02748633611151034
2197,corrected_richness,10,1,0.02748633611151034
2197,shannon,10,1,0.02748633611151034
2197,inv_simpson,10,1,0.02748633611151034
2197,trait_volume,-10,-1,0.02748633611151034
2197,trait_dispersion,-10,-1,0.02748633611151034
2197,rao_q,-10,-1,0.02748633611151034
2197,feve,10,1,0.02748633611151034
2197,fdiv,10,1,0.02748633611151034
2198,corrected_richness,10,1,0.02748633611151034
2198,shannon,10,1,0.02748633611151034
2198,inv_simpson,10,1,0.02748633611151034
2198,trait_volume,-8,-0.8,0.08641073297370003
2198,trait_dispersion,-10,-1,0.02748633611151034
2198,rao_q,-10,-1,0.02748633611151034
2198,feve,10,1,0.02748633611151034
2198,fdiv,10,1,0.02748633611151034
2199,corrected_richness,10,1,0.02748633611151034
2199,shannon,10,1,0.02748633611151034
2199,inv_simpson,10,1,0.02748633611151034
2199,trait_volume,-8,-0.8,0.08641073297370003
2199,trait_dispersion,-8,-0.8,0.08641073297370003
2199,rao_q,-10,-1,0.02748633611151034
2199,feve,10,1,0.02748633611151034
2199,fdiv,8,0.8,0.08641073297370003
2200,corrected_richness,10,1,0.02748633611151034
2200,shannon,10,1,0.02748633611151034
2200,inv_simpson,10,1,0.02748633611151034
2200,trait_volume,-8,-0.8,0.08641073297370003
2200,trait_dispersion,-8,-0.8,0.08641073297370003
2200,rao_q,-8,-0.8,0.08641073297370003
2200,feve,10,1,0.02748633611151034
2200,fdiv,8,0.8,0.08641073297370003
2201,corrected_richness,10,1,0.02748633611151034
2201,shannon,10,1,0.02748633611151034
2201,inv_simpson,10,1,0.02748633611151034
2201,trait_volume,-8,-0.8,0.08641073297370003
2201,trait_dispersion,-8,-0.8,0.08641073297370003
2201,rao_q,-8,-0.8,0.08641073297370003
2201,feve,10,1,0.02748633611151034
2201,fdiv,8,0.8,0.08641073297370003
2202,corrected_richness,10,1,0.02748633611151034
2202,shannon,10,1,0.02748633611151034
2202,inv_simpson,10,1,0.02748633611151034
2202,trait_volume,-8,-0.8,0.08641073297370003
2202,trait_dispersion,-8,-0.8,0.08641073297370003
2202,rao_q,-8,-0.8,0.08641073297370003
2202,feve,10,1,0.02748633611151034
2202,fdiv,8,0.8,0.08641073297370003
2203,corrected_richness,10,1,0.02748633611151034
2203,shannon,10,1,0.02748633611151034
2203,inv_simpson,10,1,0.02748633611151034
2203,trait_volume,-8,-0.8,0.08641073297370003
2203,trait_dispersion,-6,-0.6,0.2206713619198468
2203,rao_q,-8,-0.8,0.08641073297370003
2203,feve,10,1,0.02748633611151034
2203,fdiv,6,0.6,0.2206713619198468
2204,corrected_richness,10,1,0.02748633611151034
2204,shannon,10,1,0.02748633611151034
2204,inv_simpson,10,1,0.02748633611151034
2204,trait_volume,-8,-0.8,0.08641073297370003
2204,trait_dispersion,-6,-0.6,0.2206713619198468
2204,rao_q,-8,-0.8,0.08641073297370003
2204,feve,10,1,0.02748633611151034
2204,fdiv,6,0.6,0.2206713619198468
2205,corrected_richness,10,1,0.02748633611151034
2205,shannon,10,1,0.02748633611151034
2205,inv_simpson,10,1,0.02748633611151034
2205,trait_volume,-8,-0.8,0.08641073297370003
2205,trait_dispersion,-4,-0.4,0.4624327264504763
2205,rao_q,-8,-0.8,0.08641073297370003
2205,feve,10,1,0.02748633611151034
2205,fdiv,6,0.6,0.2206713619198468
2206,corrected_richness,10,1,0.02748633611151034
2206,shannon,10,1,0.02748633611151034
2206,inv_simpson,10,1,0.02748633611151034
2206,trait_volume,-8,-0.8,0.08641073297370003
2206,trait_dispersion,-4,-0.4,0.4624327264504763
2206,rao_q,-8,-0.8,0.08641073297370003
2206,feve,10,1,0.02748633611151034
2206,fdiv,6,0.6,0.2206713619198468
2207,corrected_richness,10,1,0.02748633611151034
2207,shannon,10,1,0.02748633611151034
2207,inv_simpson,10,1,0.02748633611151034
2207,trait_volume,-6,-0.6,0.2206713619198468
2207,trait_dispersion,-4,-0.4,0.4624327264504763
2207,rao_q,-6,-0.6,0.2206713619198468
2207,feve,10,1,0.02748633611151034
2207,fdiv,4,0.4,0.4624327264504763
2208,corrected_richness,10,1,0.02748633611151034
2208,shannon,10,1,0.02748633611151034
2208,inv_simpson,10,1,0.02748633611151034
2208,trait_volume,-6,-0.6,0.2206713619198468
2208,trait_dispersion,-2,-0.2,0.8064959405073402
2208,rao_q,-6,-0.6,0.2206713619198468
2208,feve,10,1,0.02748633611151034
2208,fdiv,4,0.4,0.4624327264504763
2209,corrected_richness,10,1,0.02748633611151034
2209,shannon,10,1,0.02748633611151034
2209,inv_simpson,10,1,0.02748633611151034
2209,trait_volume,-4,-0.4,0.4624327264504763
2209,trait_dispersion,-2,-0.2,0.8064959405073402
2209,rao_q,-6,-0.6,0.2206713619198468
2209,feve,10,1,0.02748633611151034
2209,fdiv,4,0.4,0.4624327264504763
2210,corrected_richness,10,1,0.02748633611151034
2210,shannon,10,1,0.02748633611151034
2210,inv_simpson,10,1,0.02748633611151034
2210,trait_volume,-4,-0.4,0.4624327264504763
2210,trait_dispersion,-2,-0.2,0.8064959405073402
2210,rao_q,-6,-0.6,0.2206713619198468
2210,feve,10,1,0.02748633611151034
2210,fdiv,4,0.4,0.4624327264504763
